year,age,classes,enrolled,enrolled_growth,enrolled_growth_5,bra_id,num_schools,ibge_id
2011,12.7086,41,882,-0.050592,None,4mg050409,4,3136801
2012,12.7104,37,801,-0.0918367,-0.0266867,4mg050409,4,3136801
2013,13.48,39,845,0.05,-0.01,4mg050409,3,3136801
2014,13.56,40,880,0.04,0.0,4mg050409,3,3136801
2007,12.6776,86,2205,None,None,4mg050410,8,3138658
2008,12.443,87,2122,-0.0376417,None,4mg050410,8,3138658
2009,12.364,80,2063,-0.027804,None,4mg050410,5,3138658
2010,12.5181,81,1988,-0.0363548,None,4mg050410,5,3138658
2011,12.4529,80,1877,-0.055835,None,4mg050410,5,3138658
2012,12.6439,78,1845,-0.0170485,-0.0350217,4mg050410,5,3138658
2013,13.03,79,1853,0.0,-0.03,4mg050410,5,3138658
2014,13.36,77,1865,0.01,-0.02,4mg050410,5,3138658
2007,12.6141,80,1806,None,None,4mg050411,10,3138682
2008,13.1279,85,1782,-0.013289,None,4mg050411,10,3138682
2009,12.9287,83,1724,-0.0325477,None,4mg050411,10,3138682
2010,12.7167,82,1726,0.00116009,None,4mg050411,10,3138682
2011,12.6893,86,1677,-0.0283893,None,4mg050411,11,3138682
2012,12.7927,80,1655,-0.0131187,-0.0173111,4mg050411,9,3138682
2013,12.94,80,1658,0.0,-0.01,4mg050411,10,3138682
2014,12.68,78,1565,-0.06,-0.02,4mg050411,10,3138682
2007,12.6762,132,3249,None,None,4mg050412,12,3142007
2008,12.5805,134,3185,-0.0196984,None,4mg050412,11,3142007
2009,12.7024,125,3034,-0.0474097,None,4mg050412,11,3142007
2010,12.6409,122,2902,-0.0435069,None,4mg050412,10,3142007
2011,12.7553,120,2726,-0.0606478,None,4mg050412,10,3142007
2012,12.7796,114,2614,-0.0410858,-0.0425609,4mg050412,10,3142007
2013,12.91,116,2532,-0.03,-0.04,4mg050412,10,3142007
2014,13.19,115,2588,0.02,-0.03,4mg050412,9,3142007
2007,12.931,2844,81324,None,None,4mg050413,181,3143302
2008,12.9754,2911,80718,-0.00745167,None,4mg050413,179,3143302
2009,12.9225,2906,78496,-0.0275279,None,4mg050413,178,3143302
2010,13.0429,2891,77157,-0.0170582,None,4mg050413,180,3143302
2011,13.1971,2869,76822,-0.0043418,None,4mg050413,182,3143302
2012,13.0402,2774,73096,-0.0485017,-0.0211076,4mg050413,181,3143302
2013,13.17,2772,73810,0.01,-0.02,4mg050413,181,3143302
2014,13.07,2728,72715,-0.01,-0.02,4mg050413,165,3143302
2007,12.9063,71,1622,None,None,4mg050414,8,3147956
2008,12.9514,72,1624,0.00123305,None,4mg050414,8,3147956
2009,12.8871,65,1550,-0.0455665,None,4mg050414,5,3147956
2010,12.5961,65,1441,-0.0703226,None,4mg050414,5,3147956
2011,12.5651,65,1375,-0.0458015,None,4mg050414,5,3147956
2012,12.6147,59,1290,-0.0618182,-0.0447704,4mg050414,5,3147956
2013,12.49,61,1236,-0.04,-0.05,4mg050414,5,3147956
2014,12.38,56,1138,-0.08,-0.06,4mg050414,5,3147956
2007,12.2626,50,1070,None,None,4mg050415,3,3152131
2008,12.4084,49,1048,-0.0205607,None,4mg050415,3,3152131
2009,12.3504,51,1036,-0.0114504,None,4mg050415,3,3152131
2010,12.6287,45,1026,-0.00965251,None,4mg050415,3,3152131
2011,14.1309,46,1100,0.0721248,None,4mg050415,3,3152131
2012,13.8649,44,1051,-0.0445455,-0.0035769,4mg050415,3,3152131
2013,12.7,41,921,-0.12,-0.03,4mg050415,3,3152131
2014,12.61,43,918,0.0,-0.02,4mg050415,3,3152131
2007,12.5443,47,1128,None,None,4mg050416,3,3162252
2008,12.3408,44,1077,-0.0452128,None,4mg050416,3,3162252
2009,12.3538,43,1043,-0.0315692,None,4mg050416,3,3162252
2010,12.5782,45,1074,0.029722,None,4mg050416,3,3162252
2011,12.9739,47,1036,-0.0353817,None,4mg050416,3,3162252
2012,13.0123,42,972,-0.0617761,-0.0293304,4mg050416,3,3162252
2013,12.94,41,906,-0.07,-0.03,4mg050416,3,3162252
2014,12.8,42,935,0.03,-0.02,4mg050416,3,3162252
2007,12.5354,284,6825,None,None,4mg050417,50,3162401
2008,12.6102,285,6713,-0.0164103,None,4mg050417,50,3162401
2009,12.6503,286,6457,-0.038135,None,4mg050417,49,3162401
2010,12.7946,287,6228,-0.0354654,None,4mg050417,49,3162401
2011,12.9786,291,6226,-0.00032113,None,4mg050417,49,3162401
2012,13.1257,283,6013,-0.0342114,-0.0250155,4mg050417,48,3162401
2013,13.21,288,5766,-0.04,-0.03,4mg050417,49,3162401
2014,13.12,294,5430,-0.06,-0.03,4mg050417,51,3162401
2007,12.4071,43,985,None,None,4mg050418,6,3162658
2008,12.4135,48,994,0.00913706,None,4mg050418,6,3162658
2009,12.2968,43,977,-0.0171026,None,4mg050418,6,3162658
2010,12.4845,47,966,-0.011259,None,4mg050418,6,3162658
2011,12.6068,47,913,-0.0548654,None,4mg050418,6,3162658
2012,12.7125,42,866,-0.0514786,-0.0254226,4mg050418,6,3162658
2013,13.34,44,871,0.01,-0.03,4mg050418,6,3162658
2014,13.65,45,853,-0.02,-0.03,4mg050418,6,3162658
2007,12.407,153,3349,None,None,4mg050419,21,3170008
2008,12.4388,160,3298,-0.0152284,None,4mg050419,21,3170008
2009,12.741,160,3328,0.00909642,None,4mg050419,20,3170008
2010,13.2554,158,3324,-0.00120192,None,4mg050419,20,3170008
2011,13.2239,156,3238,-0.0258724,None,4mg050419,20,3170008
2012,13.1688,138,3074,-0.0506485,-0.0169904,4mg050419,18,3170008
2013,12.93,147,3003,-0.02,-0.02,4mg050419,18,3170008
2014,12.8,138,2845,-0.05,-0.03,4mg050419,17,3170008
2007,12.5028,254,6010,None,None,4mg050420,32,3170909
2008,12.6884,281,5873,-0.0227953,None,4mg050420,32,3170909
2009,12.7183,283,5559,-0.053465,None,4mg050420,31,3170909
2010,12.6261,260,5352,-0.0372369,None,4mg050420,31,3170909
2011,13.1526,263,5347,-0.00093423,None,4mg050420,31,3170909
2012,12.9725,239,5118,-0.0428278,-0.0316214,4mg050420,31,3170909
2013,12.63,246,4831,-0.06,-0.04,4mg050420,31,3170909
2014,12.57,242,4957,0.03,-0.02,4mg050420,29,3170909
2007,13.6715,114,2195,None,None,4mg050421,12,3171030
2008,13.2415,125,2729,0.24328,None,4mg050421,12,3171030
2009,13.3903,121,2649,-0.0293148,None,4mg050421,12,3171030
2010,13.1879,122,2554,-0.0358626,None,4mg050421,12,3171030
2011,13.2928,114,2445,-0.0426782,None,4mg050421,11,3171030
2012,13.1163,98,2356,-0.0364008,0.0142573,4mg050421,11,3171030
2013,12.89,98,2276,-0.03,-0.04,4mg050421,11,3171030
2014,12.51,98,2202,-0.03,-0.04,4mg050421,11,3171030
2007,11.9688,249,6410,None,None,4mg050500,34,3109402
2008,12.0755,252,6354,-0.00873635,None,4mg050500,34,3109402
2009,12.249,253,6192,-0.0254958,None,4mg050500,33,3109402
2010,12.2314,256,6025,-0.0269703,None,4mg050500,32,3109402
2011,12.2802,254,5920,-0.0174274,None,4mg050500,30,3109402
2012,12.3201,243,5683,-0.0400338,-0.0237885,4mg050500,30,3109402
2013,12.28,250,5417,-0.05,-0.03,4mg050500,31,3109402
2014,12.32,237,5207,-0.04,-0.03,4mg050500,31,3109402
2007,12.3403,93,2072,None,None,4mg050501,9,3129608
2008,12.2425,93,1996,-0.0366795,None,4mg050501,8,3129608
2009,12.3004,95,1941,-0.0275551,None,4mg050501,8,3129608
2010,12.4097,89,1889,-0.0267903,None,4mg050501,8,3129608
2011,12.5339,84,1742,-0.077819,None,4mg050501,8,3129608
2012,12.6989,83,1714,-0.0160735,-0.0372263,4mg050501,8,3129608
2013,12.87,82,1680,-0.02,-0.03,4mg050501,8,3129608
2014,12.99,85,1670,-0.01,-0.03,4mg050501,8,3129608
2007,12.3669,92,2104,None,None,4mg050502,16,3135605
2008,12.6867,92,2001,-0.0489544,None,4mg050502,15,3135605
2009,12.5457,102,1915,-0.0429785,None,4mg050502,15,3135605
2010,12.7089,86,1776,-0.0725849,None,4mg050502,10,3135605
2011,12.8148,82,1722,-0.0304054,None,4mg050502,9,3135605
2012,12.8215,83,1669,-0.0307782,-0.0452666,4mg050502,9,3135605
2013,12.66,76,1522,-0.09,-0.05,4mg050502,7,3135605
2014,12.27,66,1418,-0.07,-0.06,4mg050502,7,3135605
2007,11.9075,43,1092,None,None,4mg050503,4,3137304
2008,12.2078,45,1078,-0.0128205,None,4mg050503,4,3137304
2009,12.3542,44,1053,-0.0231911,None,4mg050503,4,3137304
2010,12.5139,44,1008,-0.042735,None,4mg050503,4,3137304
2011,12.8472,43,995,-0.0128968,None,4mg050503,4,3137304
2012,12.9709,37,893,-0.102513,-0.0394372,4mg050503,4,3137304
2013,12.75,35,867,-0.03,-0.04,4mg050503,4,3137304
2014,12.51,33,843,-0.03,-0.04,4mg050503,4,3137304
2007,12.3517,66,1524,None,None,4mg050504,10,3138104
2008,12.2587,69,1550,0.0170604,None,4mg050504,13,3138104
2009,12.3038,73,1613,0.0406452,None,4mg050504,10,3138104
2010,12.5931,74,1622,0.00557967,None,4mg050504,9,3138104
2011,13.4432,74,1602,-0.0123305,None,4mg050504,10,3138104
2012,13.4867,75,1543,-0.036829,0.0024811,4mg050504,10,3138104
2013,12.58,70,1455,-0.06,-0.01,4mg050504,10,3138104
2014,12.43,67,1397,-0.04,-0.03,4mg050504,10,3138104
2007,12.9228,442,12792,None,None,4mg050505,29,3151206
2008,12.9541,437,12568,-0.0175109,None,4mg050505,27,3151206
2009,13.1975,438,12362,-0.0163908,None,4mg050505,27,3151206
2010,13.3228,433,12239,-0.00994985,None,4mg050505,26,3151206
2011,13.4161,437,12040,-0.0162595,None,4mg050505,27,3151206
2012,13.4243,427,11796,-0.0202658,-0.0160812,4mg050505,27,3151206
2013,13.21,415,11298,-0.04,-0.02,4mg050505,27,3151206
2014,13.3,412,11397,0.01,-0.02,4mg050505,29,3151206
2007,12.3177,87,2106,None,None,4mg050506,9,3154457
2008,12.1917,85,1993,-0.0536562,None,4mg050506,9,3154457
2009,12.6136,82,1905,-0.0441545,None,4mg050506,7,3154457
2010,12.4373,84,1923,0.00944882,None,4mg050506,7,3154457
2011,13.0498,83,1788,-0.0702028,None,4mg050506,6,3154457
2012,13.152,78,1737,-0.0285235,-0.0377935,4mg050506,6,3154457
2013,13.15,82,1736,0.0,-0.03,4mg050506,6,3154457
2014,12.98,74,1608,-0.07,-0.03,4mg050506,5,3154457
2007,11.9261,52,1096,None,None,4mg050507,18,3157609
2008,12.2815,61,1062,-0.0310219,None,4mg050507,18,3157609
2009,12.5505,53,1019,-0.0404896,None,4mg050507,15,3157609
2010,13.816,52,962,-0.0559372,None,4mg050507,14,3157609
2011,12.8136,53,896,-0.0686071,None,4mg050507,14,3157609
2012,12.6624,42,850,-0.0513393,-0.0495666,4mg050507,10,3157609
2013,12.39,46,804,-0.05,-0.05,4mg050507,9,3157609
2014,12.33,39,737,-0.08,-0.06,4mg050507,8,3157609
2007,12.2462,122,2421,None,None,4mg050508,12,3164209
2008,12.0332,98,2377,-0.0181743,None,4mg050508,10,3164209
2009,12.2063,96,2399,0.00925536,None,4mg050508,10,3164209
2010,12.5188,98,2336,-0.0262609,None,4mg050508,12,3164209
2011,12.4722,95,2232,-0.0445205,None,4mg050508,12,3164209
2012,12.6623,86,2197,-0.015681,-0.0192303,4mg050508,11,3164209
2013,12.55,86,2087,-0.05,-0.03,4mg050508,11,3164209
2014,12.47,89,2032,-0.03,-0.03,4mg050508,11,3164209
2007,12.4868,337,8560,None,None,4mg050509,27,3170800
2008,12.5399,338,8426,-0.0156542,None,4mg050509,26,3170800
2009,12.4798,327,8020,-0.0481842,None,4mg050509,25,3170800
2010,12.5408,322,7913,-0.0133416,None,4mg050509,25,3170800
2011,12.5651,312,7837,-0.00960445,None,4mg050509,23,3170800
2012,12.5409,304,7519,-0.0405768,-0.0256,4mg050509,23,3170800
2013,12.63,294,7131,-0.05,-0.03,4mg050509,24,3170800
2014,12.79,293,7129,0.0,-0.02,4mg050509,25,3170800
2007,12.5717,138,3159,None,None,4mg050600,15,3101003
2008,12.2414,143,3157,-0.000633112,None,4mg050600,15,3101003
2009,12.896,152,3143,-0.00443459,None,4mg050600,17,3101003
2010,12.5629,144,3100,-0.0136812,None,4mg050600,15,3101003
2011,12.4895,129,2950,-0.0483871,None,4mg050600,14,3101003
2012,12.3874,117,2731,-0.0742373,-0.0286977,4mg050600,13,3101003
2013,12.26,121,2690,-0.02,-0.03,4mg050600,13,3101003
2014,12.07,114,2609,-0.03,-0.04,4mg050600,13,3101003
2007,13.2448,46,1107,None,None,4mg050601,6,3106655
2008,12.7752,49,1112,0.00451671,None,4mg050601,6,3106655
2009,12.7369,44,1068,-0.0395683,None,4mg050601,6,3106655
2010,12.7857,47,1106,0.0355805,None,4mg050601,6,3106655
2011,12.6353,46,1053,-0.0479204,None,4mg050601,6,3106655
2012,12.7743,47,1068,0.014245,-0.00714752,4mg050601,6,3106655
2013,12.74,48,1036,-0.03,-0.01,4mg050601,6,3106655
2014,12.64,46,999,-0.04,-0.01,4mg050601,6,3106655
2007,12.5657,76,2003,None,None,4mg050602,9,3120870
2008,12.5156,81,1953,-0.0249626,None,4mg050602,8,3120870
2009,12.6346,83,1932,-0.0107527,None,4mg050602,8,3120870
2010,13.0409,83,2006,0.0383023,None,4mg050602,8,3120870
2011,12.7077,80,1950,-0.0279163,None,4mg050602,8,3120870
2012,12.6914,76,1876,-0.0379487,-0.0130154,4mg050602,8,3120870
2013,12.56,78,1819,-0.03,-0.01,4mg050602,8,3120870
2014,12.49,77,1827,0.0,-0.01,4mg050602,7,3120870
2007,11.7608,61,1580,None,None,4mg050603,2,3122355
2008,11.9924,63,1576,-0.00253165,None,4mg050603,3,3122355
2009,12.5737,64,1628,0.0329949,None,4mg050603,3,3122355
2010,12.353,58,1507,-0.0743243,None,4mg050603,3,3122355
2011,12.3633,61,1533,0.0172528,None,4mg050603,3,3122355
2012,12.1749,59,1475,-0.0378343,-0.0136592,4mg050603,3,3122355
2013,12.31,58,1486,0.01,-0.01,4mg050603,3,3122355
2014,12.21,57,1489,0.0,-0.02,4mg050603,3,3122355
2007,12.45,84,1591,None,None,4mg050604,9,3127073
2008,12.5912,85,1497,-0.0590823,None,4mg050604,9,3127073
2009,12.1105,84,1484,-0.00868403,None,4mg050604,9,3127073
2010,12.3914,81,1446,-0.0256065,None,4mg050604,8,3127073
2011,12.2363,80,1494,0.033195,None,4mg050604,8,3127073
2012,12.3907,76,1418,-0.0508701,-0.0227601,4mg050604,8,3127073
2013,12.44,71,1429,0.01,-0.01,4mg050604,7,3127073
2014,12.38,75,1416,-0.01,-0.01,4mg050604,7,3127073
2007,12.9017,100,2014,None,None,4mg050605,13,3130655
2008,12.7765,99,1991,-0.0114201,None,4mg050605,12,3130655
2009,12.625,101,1912,-0.0396786,None,4mg050605,13,3130655
2010,12.6135,97,1801,-0.0580544,None,4mg050605,13,3130655
2011,12.5302,92,1773,-0.0155469,None,4mg050605,11,3130655
2012,12.6985,92,1708,-0.036661,-0.0324227,4mg050605,11,3130655
2013,12.57,88,1634,-0.04,-0.04,4mg050605,11,3130655
2014,12.69,82,1621,-0.01,-0.03,4mg050605,11,3130655
2007,11.8586,82,1620,None,None,4mg050606,19,3143450
2008,11.8466,83,1649,0.0179012,None,4mg050606,18,3143450
2009,11.8997,73,1655,0.00363857,None,4mg050606,17,3143450
2010,12.1336,70,1654,-0.00060423,None,4mg050606,11,3143450
2011,12.5399,63,1715,0.0368803,None,4mg050606,8,3143450
2012,12.5006,67,1740,0.0145773,0.0143944,4mg050606,9,3143450
2013,12.46,64,1616,-0.07,0.0,4mg050606,6,3143450
2014,12.54,64,1589,-0.02,-0.01,4mg050606,7,3143450
2007,12.3135,102,2284,None,None,4mg050607,14,3144656
2008,12.427,108,2344,0.0262697,None,4mg050607,15,3144656
2009,12.2451,110,2228,-0.0494881,None,4mg050607,15,3144656
2010,12.2122,109,2083,-0.0650808,None,4mg050607,15,3144656
2011,12.3962,118,2158,0.0360058,None,4mg050607,16,3144656
2012,12.5482,122,2125,-0.0152919,-0.0143277,4mg050607,16,3144656
2013,12.87,120,2129,0.0,-0.02,4mg050607,16,3144656
2014,12.9,102,2049,-0.04,-0.02,4mg050607,14,3144656
2007,12.4965,63,1273,None,None,4mg050608,8,3145372
2008,12.4845,58,1222,-0.0400628,None,4mg050608,9,3145372
2009,12.3945,60,1199,-0.0188216,None,4mg050608,9,3145372
2010,12.4535,59,1226,0.0225188,None,4mg050608,8,3145372
2011,12.5382,55,1191,-0.0285481,None,4mg050608,7,3145372
2012,12.7905,61,1155,-0.0302267,-0.0192672,4mg050608,7,3145372
2013,12.84,54,1164,0.01,-0.01,4mg050608,7,3145372
2014,12.41,51,1095,-0.06,-0.02,4mg050608,7,3145372
2007,12.5082,342,7654,None,None,4mg050609,23,3155603
2008,12.4611,345,7539,-0.0150248,None,4mg050609,23,3155603
2009,12.3845,341,7355,-0.0244064,None,4mg050609,23,3155603
2010,12.3483,317,7178,-0.0240653,None,4mg050609,22,3155603
2011,12.4789,314,6866,-0.0434661,None,4mg050609,23,3155603
2012,12.5783,307,6568,-0.0434023,-0.0301402,4mg050609,23,3155603
2013,12.48,298,6355,-0.03,-0.03,4mg050609,22,3155603
2014,12.62,285,6194,-0.03,-0.03,4mg050609,22,3155603
2007,12.9461,123,2301,None,None,4mg050610,18,3156502
2008,13.0055,118,2186,-0.0499783,None,4mg050610,16,3156502
2009,12.8978,113,2124,-0.0283623,None,4mg050610,16,3156502
2010,13.0965,112,1999,-0.0588512,None,4mg050610,16,3156502
2011,12.9458,106,1881,-0.0590295,None,4mg050610,16,3156502
2012,12.8056,100,1790,-0.0483785,-0.0489852,4mg050610,16,3156502
2013,12.9,95,1725,-0.04,-0.05,4mg050610,16,3156502
2014,12.94,90,1648,-0.04,-0.05,4mg050610,16,3156502
2007,13.2794,386,9339,None,None,4mg050611,46,3157005
2008,13.0741,382,9099,-0.0256987,None,4mg050611,45,3157005
2009,13.0639,370,8937,-0.0178042,None,4mg050611,37,3157005
2010,13.1018,368,8789,-0.0165604,None,4mg050611,34,3157005
2011,13.5686,377,8940,0.0171806,None,4mg050611,31,3157005
2012,13.2235,353,8385,-0.0620805,-0.0213204,4mg050611,28,3157005
2013,12.87,342,7952,-0.05,-0.03,4mg050611,27,3157005
2014,12.78,318,7717,-0.03,-0.03,4mg050611,26,3157005
2007,12.9476,86,1412,None,None,4mg050612,15,3157377
2008,12.9649,88,1424,0.00849858,None,4mg050612,15,3157377
2009,12.8767,81,1354,-0.0491573,None,4mg050612,14,3157377
2010,13.083,82,1314,-0.0295421,None,4mg050612,14,3157377
2011,13.0175,68,1259,-0.0418569,None,4mg050612,13,3157377
2012,12.9309,72,1202,-0.045274,-0.031691,4mg050612,12,3157377
2013,12.83,74,1166,-0.03,-0.04,4mg050612,12,3157377
2014,12.58,60,1125,-0.04,-0.04,4mg050612,10,3157377
2007,12.8171,102,2171,None,None,4mg050613,5,3160454
2008,12.7237,97,2081,-0.0414556,None,4mg050613,5,3160454
2009,12.5337,79,2020,-0.0293128,None,4mg050613,5,3160454
2010,12.5622,82,1937,-0.0410891,None,4mg050613,5,3160454
2011,12.3808,85,1904,-0.0170367,None,4mg050613,5,3160454
2012,12.4951,82,1834,-0.0367647,-0.0331749,4mg050613,5,3160454
2013,12.55,78,1771,-0.03,-0.03,4mg050613,5,3160454
2014,12.51,77,1707,-0.04,-0.03,4mg050613,4,3160454
2007,12.6402,238,5536,None,None,4mg050614,57,3162708
2008,12.3597,234,5207,-0.0594292,None,4mg050614,56,3162708
2009,12.4213,227,5060,-0.0282312,None,4mg050614,57,3162708
2010,12.4109,232,4841,-0.0432806,None,4mg050614,56,3162708
2011,12.5488,239,4663,-0.0367693,None,4mg050614,54,3162708
2012,12.4723,219,4366,-0.0636929,-0.0463752,4mg050614,53,3162708
2013,12.35,200,4269,-0.02,-0.04,4mg050614,49,3162708
2014,12.25,182,4035,-0.05,-0.04,4mg050614,32,3162708
2007,12.6724,263,7409,None,None,4mg050615,20,3168002
2008,12.4762,259,7155,-0.0342826,None,4mg050615,20,3168002
2009,12.5864,267,7110,-0.00628931,None,4mg050615,18,3168002
2010,12.7557,261,7220,0.0154712,None,4mg050615,18,3168002
2011,13.0378,253,7170,-0.00692521,None,4mg050615,16,3168002
2012,12.8678,256,6868,-0.0421199,-0.0150501,4mg050615,16,3168002
2013,13.29,257,7009,0.02,0.0,4mg050615,15,3168002
2014,12.91,240,6615,-0.06,-0.01,4mg050615,15,3168002
2007,12.4084,59,1283,None,None,4mg050616,4,3170651
2008,12.4334,62,1329,0.0358535,None,4mg050616,4,3170651
2009,12.5104,63,1293,-0.027088,None,4mg050616,4,3170651
2010,12.3594,56,1177,-0.0897138,None,4mg050616,4,3170651
2011,12.5377,54,1142,-0.0297366,None,4mg050616,4,3170651
2012,12.6115,56,1081,-0.0534151,-0.0336826,4mg050616,4,3170651
2013,12.61,51,1059,-0.02,-0.04,4mg050616,4,3170651
2014,12.6,48,1028,-0.03,-0.04,4mg050616,4,3170651
2007,13.3692,40,845,None,None,4mg060000,4,3100807
2008,12.1723,36,714,-0.15503,None,4mg060000,4,3100807
2009,12.3521,33,727,0.0182073,None,4mg060000,4,3100807
2010,12.2875,34,720,-0.00962861,None,4mg060000,4,3100807
2011,12.4456,35,689,-0.0430556,None,4mg060000,4,3100807
2012,12.7537,34,751,0.0899855,-0.0233102,4mg060000,4,3100807
2013,12.78,36,747,-0.01,0.01,4mg060000,4,3100807
2014,13.0,37,739,-0.01,0.0,4mg060000,4,3100807
2007,12.1613,318,9205,None,None,4mg060001,21,3111200
2008,12.5153,332,9338,0.0144487,None,4mg060001,21,3111200
2009,12.611,331,9179,-0.0170272,None,4mg060001,23,3111200
2010,12.7095,333,9056,-0.0134002,None,4mg060001,24,3111200
2011,12.7753,322,8818,-0.0262809,None,4mg060001,23,3111200
2012,12.479,307,8359,-0.0520526,-0.0190969,4mg060001,23,3111200
2013,12.62,308,8251,-0.01,-0.02,4mg060001,23,3111200
2014,12.49,294,8108,-0.02,-0.02,4mg060001,23,3111200
2007,13.5175,52,1055,None,None,4mg060002,9,3111903
2008,12.89,52,1027,-0.0265403,None,4mg060002,9,3111903
2009,12.8705,50,996,-0.030185,None,4mg060002,9,3111903
2010,12.2369,40,937,-0.0592369,None,4mg060002,4,3111903
2011,12.1389,42,864,-0.0779082,None,4mg060002,4,3111903
2012,12.1299,43,901,0.0428241,-0.0310654,4mg060002,3,3111903
2013,11.95,36,874,-0.03,-0.03,4mg060002,3,3111903
2014,12.12,35,892,0.02,-0.02,4mg060002,3,3111903
2007,12.2997,105,2376,None,None,4mg060003,16,3112000
2008,12.4385,108,2333,-0.0180976,None,4mg060003,16,3112000
2009,12.4599,99,2270,-0.0270039,None,4mg060003,9,3112000
2010,12.1714,94,2194,-0.0334802,None,4mg060003,9,3112000
2011,12.3443,92,2106,-0.0401094,None,4mg060003,7,3112000
2012,12.4769,90,2139,0.0156695,-0.0207967,4mg060003,7,3112000
2013,12.43,90,2049,-0.04,-0.03,4mg060003,7,3112000
2014,12.36,88,2050,0.0,-0.02,4mg060003,7,3112000
2007,12.1087,75,1757,None,None,4mg060004,6,3120201
2008,12.0623,70,1749,-0.00455322,None,4mg060004,5,3120201
2009,12.2503,76,1826,0.0440252,None,4mg060004,6,3120201
2010,12.0355,75,1829,0.00164294,None,4mg060004,6,3120201
2011,12.0703,75,1749,-0.0437397,None,4mg060004,6,3120201
2012,12.1257,68,1710,-0.0222985,-0.00540821,4mg060004,6,3120201
2013,12.22,72,1686,-0.01,-0.01,4mg060004,6,3120201
2014,11.99,75,1690,0.0,-0.02,4mg060004,6,3120201
2007,12.3956,150,3827,None,None,4mg060005,16,3149903
2008,12.4269,152,3804,-0.00600993,None,4mg060005,16,3149903
2009,12.423,157,3733,-0.0186646,None,4mg060005,16,3149903
2010,12.2379,151,3619,-0.0305384,None,4mg060005,15,3149903
2011,12.4207,147,3551,-0.0187897,None,4mg060005,14,3149903
2012,12.4669,145,3504,-0.0132357,-0.0174806,4mg060005,14,3149903
2013,12.41,141,3410,-0.03,-0.02,4mg060005,14,3149903
2014,12.32,139,3371,-0.01,-0.02,4mg060005,13,3149903
2007,12.0281,32,890,None,None,4mg060006,2,3158805
2008,12.1203,35,898,0.00898876,None,4mg060006,2,3158805
2009,12.0339,33,884,-0.0155902,None,4mg060006,2,3158805
2010,12.1678,33,888,0.00452489,None,4mg060006,2,3158805
2011,12.3329,34,856,-0.036036,None,4mg060006,2,3158805
2012,12.5607,34,824,-0.0373832,-0.0152921,4mg060006,2,3158805
2013,12.75,31,776,-0.06,-0.03,4mg060006,2,3158805
2014,12.82,32,770,-0.01,-0.03,4mg060006,2,3158805
2007,12.6317,175,4382,None,None,4mg060100,15,3114204
2008,12.2916,168,4166,-0.0492926,None,4mg060100,15,3114204
2009,12.4475,165,4022,-0.0345655,None,4mg060100,14,3114204
2010,12.413,167,3993,-0.00721034,None,4mg060100,14,3114204
2011,12.7279,166,3940,-0.0132732,None,4mg060100,14,3114204
2012,12.7752,160,3954,0.0035533,-0.0203457,4mg060100,14,3114204
2013,12.8,162,3937,0.0,-0.01,4mg060100,14,3114204
2014,12.61,161,3893,-0.01,-0.01,4mg060100,14,3114204
2007,12.4541,192,5212,None,None,4mg060101,16,3116605
2008,12.2927,193,5228,0.00306984,None,4mg060101,16,3116605
2009,12.2574,195,5205,-0.00439939,None,4mg060101,16,3116605
2010,12.4397,192,5147,-0.0111431,None,4mg060101,17,3116605
