--------------------
BDMEP - INMET
--------------------
Estação           : AIMORES - MG (OMM: 83595)
Latitude  (graus) : -19.49
Longitude (graus) : -41.07
Altitude  (metros): 82.74
Estação Operante
Inicio de operação: 01/06/1972
Periodo solicitado dos dados: 01/01/1980 a 31/01/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
83514;31/03/2008;0000;0;1.093548;6.5;105.2;101.921251;101.921251;188.5;6.967742;20;135.2;;943.969892;29.558065;23.545161;20.235484;83.209677;;
83514;30/04/2008;0000;0;1.014444;4.1;88.1;91.929112;91.929112;187.3;6.511111;14;121.6;;943.885556;29.81;23.258667;19.673333;79.45;;
83514;31/05/2008;0000;5;1.151613;3.6;127.1;66.911679;66.911679;254.7;4.677419;4;111.6;;947.004301;27.683871;20.763871;16.5;70.395161;;
83514;30/06/2008;0000;9;1.477778;4.1;191.6;66.78789;49.011887;289.4;3.222222;1;0.6;;948.002222;28.696667;21.184667;16.433333;64.133333;;
83514;31/07/2008;0000;5;1.398925;5.1;296.8;63.534254;24.259104;317.7;1.430108;0;0;;949.17957;28.916129;20.587742;14.829032;47.467742;;
83514;31/08/2008;0000;9;1.735484;6.2;374.5;104.78555;19.370953;301.9;2.322581;1;1.8;;946.41828;31.783871;23.465806;17.567742;44.177419;;
83514;30/09/2008;0000;18;2.111111;7.7;433.4;106.189742;9.860041;259.7;3.577778;3;3.6;;945.978889;33.14;24.312;17.923333;43.5;;
83514;31/10/2008;0000;5;1.654839;5.1;270.4;125.316332;125.316332;202.2;6.419355;9;200.6;;945.125806;32.351613;25.20129;20.512903;62.306452;;
83514;30/11/2008;0000;5;1.291111;6.2;111;117.706766;87.301604;213.7;6.766667;13;47.6;;943.325556;31.276667;24.506667;20.283333;73.008333;;
83514;31/12/2008;0000;36;1.488172;4.6;166.4;122.290643;122.290643;206.9;7.172043;17;320.6;;942.336559;30.964516;24.425161;20.493548;74.677419;;
83514;31/01/2009;0000;36;1.384946;4.1;131.6;114.625325;114.625325;201;7.139785;20;378.5;;943.237634;30.077419;24.006452;20.322581;78.556452;;
83514;28/02/2009;0000;36;1.122619;3.6;95.5;175.322194;172.802222;195.9;7.059524;16;152;;943.67381;30.507143;24.230714;20.525;81.107143;;
83514;31/03/2009;0000;36;1.127957;5.1;110.5;113.131275;112.229183;169.9;7.032258;16;109.1;;943.377419;30.56129;24.396129;21.012903;79.943548;;
83514;30/04/2009;0000;5;1.055556;3.1;147.2;89.919245;89.919245;235.7;5.233333;10;131.7;;945.297778;30.046667;23.106667;18.72;73.583333;;
83514;31/05/2009;0000;5;1.152688;8.2;160.6;77.131396;72.17379;278.1;3.946237;4;43.9;;946.494624;29.348387;21.891613;17.174194;70.483871;;
83514;30/06/2009;0000;9;1.216667;3.1;171.1;54.648162;39.400889;247.2;4.022222;6;17.1;;948.034444;27.276667;19.687333;14.9;66.6;;
83514;31/07/2009;0000;9;1.365591;4.1;243.9;73.248356;31.692053;293.5;3.408602;1;8.2;;947.437634;30.370968;21.756129;16.077419;58.669355;;
83514;31/08/2009;0000;9;1.744086;6.2;285.2;83.740791;36.129843;246.6;4.849462;4;24.7;;947.412903;30.345161;22.360645;17.383871;68.879032;;
83514;30/09/2009;0000;5;1.418889;5.1;208.2;107.225954;107.225954;211.5;6.077778;10;235.7;;946.108889;31.676667;24.37;20.053333;70.783333;;
83514;31/10/2009;0000;36;1.415054;9;155.4;114.527576;110.281642;214.5;6.88172;16;83.9;;944.230108;31.383871;24.335484;20.251613;77.362903;;
83514;30/11/2009;0000;36;1.076667;3.6;152.7;129.801;129.801;205.9;7.3;17;174.4;;943.246667;32.21;25.354667;21.656667;76.916667;;
83514;31/12/2009;0000;27;1.068817;3.1;99.3;112.90787;112.90787;127;8.204301;24;402.8;;943.660215;29.206452;23.697419;20.496774;85.774194;;
83514;31/01/2010;0000;36;0.962366;3;100.8;121.307812;121.307812;179.1;7.526882;21;284;;943.988172;30.187097;24.355484;21.022581;82.677419;;
83514;28/02/2010;0000;5;1.020238;4.1;132.9;113.554088;113.554088;232.9;6.488095;10;207.8;;944.25;31.728571;25.119286;21.021429;81.205357;;
83514;31/03/2010;0000;36;1.046237;4.1;137;114.404674;114.233729;216.8;6.290323;14;108.5;;943.816129;31.390323;24.530323;20.645161;78.491935;;
83514;30/04/2010;0000;0;1.135556;4.6;200.6;88.857955;88.211705;257.4;3.933333;5;81.7;;945.816667;30.073333;23.046667;18.636667;68.866667;;
83514;31/05/2010;0000;18;1.076344;4.1;239.4;67.870672;51.131405;278.1;2.946237;3;15.2;;946.310753;28.816129;20.873548;16.054839;62.435484;;
83514;30/06/2010;0000;5;1.152222;4.1;278.8;59.32452;34.949282;285.1;1.733333;4;17.1;;948.981111;28.9;20.341333;14.86;57.891667;;
83514;31/07/2010;0000;5;1.408602;3.6;394.3;74.180141;21.715017;299.3;1.741935;2;4.7;;948.584946;29.674194;21.830323;16.803226;51.387097;;
83514;31/08/2010;0000;5;1.462366;6.2;479.5;83.740791;9.618541;314.3;0.612903;0;0;;948.212903;31.583871;22.454839;16.012903;38.080645;;
83514;30/09/2010;0000;5;1.69;6.2;504.3;122.28142;33.063838;236.8;3.011111;3;28.6;;945.421111;34.26;25.780667;20.216667;42.708333;;
83514;31/10/2010;0000;18;1.473118;5.7;314.5;121.092512;112.152632;248;5.526882;10;111.9;;943.870968;32.835484;24.813548;19.535484;61.725806;;
83514;30/11/2010;0000;36;1.158889;14;174;112.417951;112.417951;232;6.822222;18;194.3;;942.68;31.253333;24.131333;19.783333;75.666667;;
83514;31/12/2010;0000;36;1.104396;6.2;139.6;127.833981;127.833981;223.4;7.230769;18;165.6;;941.381319;31.393548;24.731333;20.883333;79.370968;;
83514;31/01/2011;0000;0;1.011828;4.1;110.4;115.94263;115.94263;205.1;6.795699;21;256.7;;942.351613;30.222581;24.145161;20.56129;83.153226;;
83514;28/02/2011;0000;0;0.732143;4.1;113.6;107.44623;107.44623;178.4;6.880952;16;202.4;;943.580952;31.103571;24.45;20.675;80.955357;;
83514;31/03/2011;0000;5;0.825806;2.6;88.7;104.468836;104.468836;134.6;8.333333;23;517.6;;943.044086;29.774194;23.723226;20.706452;85.620968;;
83514;30/04/2011;0000;5;0.96;3.1;199.2;94.244748;88.280746;258.3;4.6;8;57.6;;945.026667;30.613333;23.501333;19.316667;73.216667;;
83514;31/05/2011;0000;5;1.05914;5.1;259.6;74.274095;36.336601;286.3;3.44086;0;0;;946.831183;29.048387;21.472258;16.554839;66.112903;;
83514;30/06/2011;0000;5;1.124444;4.6;230.6;57.73863;41.634504;278.1;2.444444;1;34.9;;946.986667;27.643333;19.880667;14.73;64.216667;;
83514;31/07/2011;0000;9;1.06129;5.1;340.8;71.407147;13.395833;307.2;1.806452;0;0;;947.529032;29.887097;21.490323;16.029032;54.564516;;
83514;31/08/2011;0000;9;1.828112;7.2;471.1;94.372688;12.215063;299.2;1.580645;1;4.6;;946.329032;32.445161;23.476774;17.096774;45.556452;;
83514;30/09/2011;0000;5;2.252222;7.7;556.7;118.399563;11.107806;265.5;3.377778;1;7.6;;946.247778;34.27;25.321333;18.87;39.008333;;
83514;31/10/2011;0000;5;1.397849;5.2;255.7;110.699458;110.699458;195.8;7.387097;14;161.2;;943.733333;30.93871;24.116129;19.922581;71.379032;;
83514;30/11/2011;0000;5;1.258889;4.6;261;112.417951;112.417951;263.4;5.644444;10;132.1;;942.882222;31.103333;24.053333;19.303333;66.95;;
83514;31/12/2011;0000;36;1.051923;3.1;175.4;123.646329;123.646329;228.2;7.38172;17;136.5;;942.631183;30.629032;24.216129;20.567742;78.959677;;
83514;31/01/2012;0000;0;0.917204;3.6;115.9;103.195231;103.195231;175.6;7.612903;21;307.8;;943.821505;28.7;23.040645;19.658065;86.225806;;
83514;29/02/2012;0000;0;0.801149;2.6;185.6;107.593948;107.593948;239.4;6.252874;15;175.8;;944.067816;31.096552;24.134483;19.737931;75.103448;;
83514;31/03/2012;0000;5;0.927957;4.1;208.8;115.51421;115.51421;265.9;5.462366;10;173.4;;944.697849;31.590323;24.565806;20.296774;74.290323;;
83514;30/04/2012;0000;0;0.84;3.1;177.2;97.429004;87.271116;236.1;5.5;9;48.7;;944.705556;30.64;23.883333;19.763333;77.791667;;
83514;31/05/2012;0000;5;1.116129;4.1;221.3;68.687157;47.762047;256.2;4.516129;7;26.7;;947.32043;27.719355;21.038065;16.783871;71.669355;;
83514;30/06/2012;0000;5;1.098889;4.1;220;68.526373;68.331532;251.9;3.5;6;68.2;;947.607778;28.55;21.508667;17.196667;69.833333;;
83514;31/07/2012;0000;5;1.337634;4.1;329.8;63.534254;20.802748;305.7;1.892473;1;2.4;;947.876344;28.674194;20.537419;15.341935;55.862903;;
83514;31/08/2012;0000;5;2.005376;6.2;513.5;84.884939;12.490253;304.9;2.204301;0;0;;949.272043;29.996774;22.341935;17.012903;44.653226;;
83514;30/09/2012;0000;5;1.492222;7.7;;119.867732;35.154162;252.8;3.733333;5;29.6;;946.451111;33.903333;25.465333;19.63;42.625;;
83514;31/10/2012;0000;5;1.276499;5.1;;148.409759;67.438137;273.8;5.268817;7;65.3;;943.54086;35.170968;26.858065;21.090323;51.346774;;
83514;30/11/2012;0000;36;1.114444;7.2;219;125.769373;121.076848;204.9;7.333333;15;120;;942.021111;31.88;25.126;21.01;73.125;;
83514;31/12/2012;0000;36;0.817204;2.1;166.9;136.506289;136.506289;229.9;6.913978;13;245.2;;942.901075;32.083871;25.337419;21.041935;74.685484;;
83514;31/01/2013;0000;0;0.7381;3.6;99.6;115.947734;115.947734;157.1;7.854839;21;369.9;;943.348387;29.780645;24.023226;20.809677;84.491935;;
83514;28/02/2013;0000;0;0.591667;3.1;113.5;103.886643;103.886643;184.4;7.130952;13;185.3;;944.011905;30.746429;24.229286;20.282143;79.535714;;
83514;31/03/2013;0000;0;0.927957;3.1;126.4;108.1284;108.1284;189.6;7.430108;2;174.4;;944.368817;30.848387;24.432258;20.790323;80.209677;;
83514;30/04/2013;0000;5;0.838889;3.1;134.3;85.720132;85.720132;208.4;6.155556;;122.7;;945.76;29.076667;22.748667;18.933333;75.233333;;
83514;31/05/2013;0000;5;0.993548;5.1;213.1;77.128006;73.712033;294.4;3.494624;;49.8;;946.525806;29.416129;21.883226;16.448387;66.564516;;
83514;30/06/2013;0000;0;0.682222;5.1;163.4;73.925276;48.82099;261.6;3.544444;;14.9;;947.52;28.926667;21.996667;17.25;69.941667;;
83514;31/07/2013;0000;0;1.437634;7.2;267.5;67.809862;22.253265;300;2.301075;;1.9;;948.63871;28.548387;20.389032;15.393548;56.758065;;
83514;31/08/2013;0000;5;1.445161;6.2;427;77.7416;11.788303;318.4;2.430108;;0;;947.592473;30.5;21.78;15.525806;44.870968;;
83514;30/09/2013;0000;5;1.968889;7.7;437.4;107.225404;51.157651;256.9;4.533333;;46.6;;946.071111;32.74;24.456667;18.64;50.15;;
83514;31/10/2013;0000;5;1.426882;5.7;301.4;122.435796;102.150537;229.9;6.580645;;101.1;;944.527957;32.451613;25.009677;19.883871;62.298387;;
83514;30/11/2013;0000;36;1.07;4.1;180.9;120.248687;120.248687;233;6.7;;202.8;;942.892222;31.513333;24.676;20.313333;73.258333;;
83514;31/12/2013;0000;36;0.86413;3.1;124.7;125.038426;125.038426;223.5;7.315217;;217.4;;941.669565;30.903226;24.68129;20.932258;81.362903;;
83514;31/01/2014;0000;0;0.724731;5.7;193.3;129.652401;126.512261;288;5.096774;;103.9;;944.923656;32.035484;24.834839;20.090323;74.104839;;
83514;28/02/2014;0000;0;0.880952;4.1;221.8;88.253618;88.253618;203.6;6.452381;;137.1;;943.682143;;;20.310714;72.553571;;
83514;31/03/2014;0000;0;0.989247;4.1;154;90.621991;90.621991;224.8;6.55914;;235.3;;944.578495;;;20.33871;78.483871;;
83514;30/04/2014;0000;5;1.036667;4.1;144.3;80.651242;69.700878;241.7;5.188889;;29.9;;944.84;;;19.703333;76.683333;;
83514;31/05/2014;0000;5;0.994624;4.1;216.7;56.137939;25.860237;257.3;4;;0;;946.398925;;;16.46129;66.612903;;
83514;30/06/2014;0000;5;1.224444;5.1;263.6;54.645018;18.120672;263.1;3.577778;;4.6;;947.508889;;;16.66;61.6;;
83514;31/07/2014;0000;5;1.4;7.2;350.1;53.06227;53.06227;261.8;3.526882;;91.4;;949.198925;;;15.945161;58.733871;;
83514;31/08/2014;0000;5;1.502151;6.2;476.9;71.098985;30.101041;318.9;1.053763;;0;;947.839785;;;17.283871;45.854839;;
83514;30/09/2014;0000;5;1.733333;7.7;443.4;83.817348;67.848403;250.3;4.266667;;62.2;;945.536667;;;19.316667;55.458333;;
83514;31/10/2014;0000;5;1.549462;6.2;513.9;118.440918;87.049602;277.5;4.387097;;79.5;;944.453763;;;20.619355;47.217742;;
83514;30/11/2014;0000;36;1.087148;4.1;210;97.757118;97.757118;181.3;7.7;;142.2;;943.132222;;;20.553333;76.041667;;
83514;31/12/2014;0000;36;1.116129;4.1;168.5;100.347692;100.347692;166.7;7.655914;;168.3;;943.637634;;;20.609677;80.830645;;
83514;31/01/2015;0000;0;0.597849;4.1;230.4;114.630371;114.630371;285.9;4.946237;;164.2;;944.726882;;;20.825806;71.241935;;
*************
--------------------
BDMEP - INMET
--------------------
Estação           : CARATINGA - MG (OMM: 83592)
Latitude  (graus) : -19.73
Longitude (graus) : -42.13
Altitude  (metros): 609.65
Estação Operante
Inicio de operação: 15/03/1924
Periodo solicitado dos dados: 01/01/1980 a 31/01/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
83592;31/01/1980;0000;;;;71.3;;;156.9;7.452381;14;208.3;;944.477381;28.485714;23.470714;19.203571;87.785714;;
83592;29/02/1980;0000;9;1.2725;5;84.8;;;198;6.402299;15;143.6;;943.355814;28.665517;23.227586;19.172414;85.103448;;
83592;31/03/1980;0000;0;1.301075;5;118;;;268.2;4.129032;4;29.3;;946.682796;29.393548;22.880645;17.980645;82.048387;;
83592;30/04/1980;0000;9;1.149425;3;61.6;;;162.3;6.54023;16;215.8;;946.994253;27.344828;22.004828;17.758621;87.594828;;
83592;31/05/1980;0000;0;1.094624;3;40.4;;;211.4;4.602151;8;9.3;;949.224731;26.332258;20.278065;15.625806;90.467742;;
83592;30/06/1980;0000;0;0.97931;5;67.3;;;129;5.37931;4;18.7;;950.682759;24.07931;18.05931;13.510345;89.672414;;
83592;31/07/1980;0000;36;1.302151;4.1;90.9;;;208;4.473118;2;0.6;;950.349462;25.122581;18.219355;12.303226;86.758065;;
83592;31/08/1980;0000;9;1.884524;5;111.4;;;168.9;4.821429;;0;;950.671429;25.446429;19.345;14.003571;85.375;;
83592;30/09/1980;0000;0;1.747436;6.6;;;;;5.910256;2;12.4;;947.964103;26.353846;20.386154;15.073077;82.15;;
83592;31/10/1980;0000;9;1.911905;5;160.1;;;190.1;5.392857;5;34.2;;947.102381;29.239286;22.635;16.878571;80.434783;;
83592;30/11/1980;0000;18;1.409877;4.8;122.7;;;147;6.765432;8;75.6;;945.071605;27.333333;22.540741;18.266667;80.537037;;
83592;31/12/1980;0000;9;1.291667;4.8;79;;;169.6;7.25;15;225.9;;943.034524;28.367857;23.330714;19.232143;84.848214;;
83592;31/01/1981;0000;9;1.573118;5;64.6;;;159.2;7.72043;18;150.6;;945.546237;28.090323;22.871613;18.674194;88.459677;;
83592;28/02/1981;0000;9;2.179012;5.7;104.5;;;209.8;6.333333;6;33;;947.240741;28.881481;23.036296;18.111111;84.230769;;
83592;31/03/1981;0000;36;1.706452;5.1;94.2;;;164.6;6.967742;18;168.7;;943.417204;28.616129;23.287097;19.093548;85.274194;;
83592;30/04/1981;0000;0;0.913095;5.1;79.3;;;180.6;5.892857;5;33;;946.984524;25.925;20.442857;15.492857;87.160714;;
83592;31/05/1981;0000;0;1.336585;4.1;76.9;;;172.2;5.731707;5;2.1;;949.22439;25.3;19.267407;14.125926;87.527778;;
83592;30/06/1981;0000;36;1.346512;4.1;69.5;;;175;6.290698;6;30.3;;949.927907;23.613793;17.757241;13.093103;91.655172;;
83592;31/07/1981;0000;0;1.539744;6.2;;;;;4.923077;;0;;951.771795;23.738462;17.0216;11.296;88.519231;;
83592;31/08/1981;0000;9;1.672043;4.6;108.8;;;187.5;5.591398;6;34.5;;949.521505;25.106452;18.975484;14.093548;88.782258;;
83592;30/09/1981;0000;18;2.334091;5.1;120.2;;;174.5;5.264368;1;1.1;;949.178409;26.682759;20.166207;14.624138;88.939655;;
83592;31/10/1981;0000;0;1.9375;5.1;62.3;;;51.7;8.975;16;114.7;;946.24875;24.011111;20.424444;17.407407;90.923077;;
83592;30/11/1981;0000;5;1.505747;7.2;58.5;;;125.4;8.16092;20;424.3;;943.31954;26.727586;22.469655;19.17931;88.857143;;
83592;31/12/1981;0000;0;2.161905;8.8;80;;;164.9;7.380952;15;195.4;;945.061905;27.503571;22.769286;19.164286;85.401786;;
83592;31/01/1982;0000;0;1.296774;4.1;78.9;;;135.5;8.83871;23;204.1;;944.833333;26.932258;22.481935;19.203226;86.048387;;
83592;28/02/1982;0000;5;1.125;4.1;107.6;;;217.3;5.202381;7;12;;946.50119;29.142857;23.558571;19.239286;79.401786;;
83592;31/03/1982;0000;18;1.641111;5.1;65.3;;;127;8.366667;19;248;;943.711111;27.986667;23.102;19.753333;87.633333;;
83592;30/04/1982;0000;0;1.298851;5.1;77.5;;;170.6;7.068966;11;141;;947.590805;25.417241;20.38;16.334483;87.336207;;
83592;31/05/1982;0000;9;1.437778;3.6;72.6;;;156.5;6.633333;11;19.5;;949.164444;23.853333;18.404667;14.503333;89.041667;;
83592;30/06/1982;0000;18;1.292222;4.6;66.8;;;198.1;4.933333;2;1;;949.838889;24.953333;18.204;13.213333;89.341667;;
83592;31/07/1982;0000;18;1.525806;5.7;88.5;;;217.6;5.419355;3;6.5;;950.183871;24.619355;17.956774;13.045161;88.967742;;
83592;31/08/1982;0000;23;1.933333;5.7;87;;;146.4;6.238095;3;6.2;;950.418667;25.439286;19.667857;15.135714;84.651786;;
83592;30/09/1982;0000;36;2.122222;5.7;122.9;;;168.6;5.844444;7;10.2;;948.598889;25.74;19.683333;15.17;83.466667;;
83592;31/10/1982;0000;5;2.336559;5.7;143;;;159.5;7.419355;8;24.9;;945.539785;28.245161;22.581935;18.103226;82.353448;;
83592;30/11/1982;0000;36;2.614943;6.2;196.4;;;216.1;5.804598;4;2.6;;944.17931;31.417241;25.368276;19.889655;;;
83592;31/12/1982;0000;9;2.02069;6.7;113.9;;;106;8.264368;16;224.8;;944.874713;27.913793;23.451034;19.734483;84.25;;
83592;31/01/1983;0000;0;1.226582;5;;;;;8.582278;21;353.3;;943.348438;27.438462;22.993846;19.780769;89.125;;
83592;28/02/1983;0000;;;;;;;;;4;3.7;;;;;;;;
83592;31/03/1983;0000;36;1.393333;9.8;;;;;7.755556;8;50.1;;945.54;27.673333;22.850667;19.713333;;;
83592;30/04/1983;0000;5;;2.6;;;;;6.243243;4;7.7;;946.616216;;;;;;
83592;31/05/1983;0000;0;0.651786;5;;;;;5.785714;2;24.7;;946.458929;26.463158;20.935789;16.636842;;;
83592;30/06/1983;0000;0;;5.1;;;;;4.608696;;0;;950.313043;24.773333;18.602667;14.173333;;;
83592;31/07/1983;0000;14;1.244118;4.6;;;;;4.5;;0;;949.432353;25.047826;18.443478;13.530435;87.891304;;
83592;31/08/1983;0000;0;1.530769;4.3;;;;;4.692308;;0;;950.594231;25.376471;18.977647;13.817647;;;
83592;30/09/1983;0000;0;;9.1;;;;;9.268293;10;25.8;;950.012195;;;;;;
83592;31/10/1983;0000;9;2.113889;5.1;;;;;7.472222;10;110.9;;948.369444;25.108333;20.59;17.108333;88.520833;;
83592;30/11/1983;0000;9;;6.5;;;;;8.568627;12;89.7;;946.488235;26.141176;21.921176;18.694118;;;
83592;31/12/1983;0000;9;1.696296;8;58.6;;;126;8.271605;20;330.1;;945.187654;27.285185;22.516296;18.996296;92.111111;;
83592;31/01/1986;0000;;1.604348;;102.6;;;218.2;;15;145.5;;;28.980645;;19.429032;76.846774;;
83592;28/02/1986;0000;;1.565476;;90.3;;;203.9;;10;57.9;;;30.342857;;19.907143;73.160714;;
83592;31/03/1986;0000;;1.753763;;127;;;265.4;;5;12.1;;;30.690323;;19.290323;68.096774;;
83592;30/04/1986;0000;;1.62;;102;;;223.4;;8;28;;;30.98;;18.07;71.525;;
83592;31/05/1986;0000;;1.343011;;96.6;;;228;;5;21.8;;;27.888235;;16.270968;74.024194;;
83592;30/06/1986;0000;;1.615556;;93.4;;;153.6;;3;11.1;;;25.233333;;13.23;73.391667;;
83592;31/07/1986;0000;;1.596774;;98.4;;;210.1;;4;19.3;;;24.864516;;11.96129;70.491935;;
83592;31/08/1986;0000;;1.57957;;108.7;;;220.1;;5;111.4;;;26.941935;;15.022581;69.169355;;
83592;30/09/1986;0000;;2;;123.2;;;183.7;;3;3.4;;;25.673333;;14.963333;64.866667;;
83592;31/10/1986;0000;;1.995699;;137.6;;;205.6;;4;23.2;;;28.041935;;16.758065;63.758065;;
83592;30/11/1986;0000;;2.097778;;139.3;;;201.5;;10;118.3;;;28.726667;;18.303333;66.9;;
83592;31/12/1986;0000;;2.134409;;107.8;;;161.1;;18;209;;;28.719355;;19.364516;74.798387;;
83592;31/01/1987;0000;;1.139785;;95.7;;;211.9;;13;141.7;;;30.203226;;20.029032;76.314516;;
83592;28/02/1987;0000;;1.736905;;115.7;;;227.1;;7;23.9;;;30.482143;;19.889286;70.848214;;
83592;31/03/1987;0000;;1.274194;;88.9;;;209.3;;17;217.6;;;29.067742;;19.096774;79.096774;;
83592;30/04/1987;0000;;1.32;;83.8;;;224.4;;9;54.7;;;28.563333;;18.446667;77.708333;;
83592;31/05/1987;0000;;1.441935;;86;;;211.3;;9;30.3;;;27.177419;;16.319355;78.137097;;
83592;30/06/1987;0000;;1.217778;;62.6;;;178.2;;5;20.7;;;24.703333;;14.056667;80.916667;;
83592;31/07/1987;0000;;1.42043;;88.8;;;238.9;;3;11;;;26.058065;;13.583871;73.91129;;
83592;31/08/1987;0000;;1.512903;;107.5;;;221.4;;4;4.1;;;26.9;;13.641935;67.830645;;
83592;30/09/1987;0000;;1.656667;;111.8;;;138.9;;7;108.1;;;26.623333;;16.89;70.983333;;
83592;31/10/1987;0000;;1.854839;;138.6;;;218.3;;8;59.2;;;30.245161;;19.064516;63.532258;;
83592;30/11/1987;0000;;1.772222;;86.8;;;167.4;;13;122.4;;;28.786667;;19.253333;74.816667;;
83592;31/12/1987;0000;;1.577419;;63.6;;;153.7;;21;293.5;;;27.812903;;19.664516;81.024194;;
83592;31/01/1991;0000;36;1.83913;4.8;70;;;111.1;7.75;20;302.9;;944.179348;27.122581;22.503226;19.019355;84.572581;;
83592;28/02/1991;0000;0;1.680952;4.2;63.9;;;142.5;7.119048;18;201.1;;945.170238;28.271429;23.395;19.628571;82;;
83592;31/03/1991;0000;0;1.783871;4.6;76.2;;;162.7;6.870968;17;243.9;;944.677419;27.812903;22.892258;18.870968;80.104839;;
83592;30/04/1991;0000;0;1.317778;4.8;65.3;;;182.4;5.588889;;50.5;;946.727778;27.006667;21.371333;16.96;81.541667;;
83592;31/05/1991;0000;0;1.583871;6;69.7;;;179.1;5.903226;;20.4;;948.889247;24.748387;19.103226;14.851613;82.080645;;
83592;30/06/1991;0000;9;1.488889;4.8;69.4;;;170.6;5.155556;;1.3;;950.18;25.163333;18.515333;13.48;81;;
83592;31/07/1991;0000;18;1.337634;3.5;88.3;;;197.8;4.903226;;4;;951.725806;24.303226;17.759355;12.425806;74.717742;;
83592;31/08/1991;0000;36;2.151613;6.8;111.5;;;202.2;5.043011;;1.5;;952.865591;25.325806;18.522581;13.145161;68.290323;;
83592;30/09/1991;0000;9;2.011236;5.5;108;;;;6.460674;;94.5;;948.796629;25.92;19.779333;14.76;69.344828;;
83592;31/10/1991;0000;0;2.467742;6.1;121.5;;;174.4;6.645161;;33.7;;947.462366;26.53871;21.432903;17.303226;71.516129;;
83592;30/11/1991;0000;32;1.927778;7.6;83;;;143.6;7.5;21;196;;943.512222;27.656667;22.634;18.42;78.05;;
83592;31/12/1991;0000;27;1.598925;4;91;;;191.4;6.892473;16;137.3;;942.843011;29.493548;23.629677;18.8;77.733871;;
83592;31/01/1992;0000;5;1.932258;5.8;59.5;;;80.8;8.784946;28;254.1;;942.764516;26.577419;22.314839;19.048387;85.822581;;
83592;29/02/1992;0000;9;2.114943;7;94.2;;;174.1;7.195402;;132.1;;947.118391;27.265517;22.131724;17.948276;78.284483;;
83592;31/03/1992;0000;9;1.822581;4.5;90.1;;;206.2;6.462366;;58.6;;947.163441;28.445161;22.7;17.951613;78.733871;;
83592;30/04/1992;0000;0;1.308889;4.1;70.8;;;156.9;6.422222;;37.2;;944.854444;28.046667;22.377333;18.09;81.233333;;
83592;31/05/1992;0000;0;1.356989;3.6;;;;211.5;4.935484;;39.8;;946.007527;27.593548;21.184516;16.309677;81.172414;;
83592;30/06/1992;0000;18;1.505556;5;;;;151.8;4.855556;;2.7;;950.065556;25.46;18.880667;13.936667;77.941667;;
83592;31/08/1992;0000;18;1.567391;7.5;;;;153.8;6.130435;;21.4;;950.617391;24.964516;19.041935;14.319355;73.096774;;
83592;30/09/1992;0000;36;2.194444;5.2;;;;102;7.744444;;61;;948.298889;24.423333;19.997333;16.083333;75.05;;
83592;31/10/1992;0000;0;1.595699;5.5;;;;87;8.064516;15;145.6;;946.892473;25.593548;21.238065;17.441935;79.943548;;
83592;30/11/1992;0000;0;1.632222;5.3;;;;146;7.844444;17;222.8;;944.434444;26.853333;22.232;18.096667;78.183333;;
83592;31/12/1992;0000;9;1.561957;4.6;;;;131;7.978261;18;170.9;;944.078261;26.8;22.152903;18.112903;82.2;;
83592;31/01/1993;0000;0;1.541935;7.1;;;;243.9;5.827957;;206.5;;945.843011;29.409677;23.470968;18.316129;75.225806;;
83592;28/02/1993;0000;5;1.783333;4.2;;;;183.6;6.309524;;16.3;;945.379762;29.471429;23.742857;18.971429;73.580357;;
83592;31/03/1993;0000;14;1.390323;4;;;;253.9;5.554348;;40.2;;945.360215;31.2;24.329032;18.787097;71.104839;;
83592;30/04/1993;0000;32;1.247778;3.8;;;;174.6;6.460674;;48.1;;945.641111;28.563333;22.653333;17.82;79.910714;;
83592;31/05/1993;0000;14;1.298925;3.3;;;;184.5;5.354839;;8.5;;947.576344;26.067742;19.619355;14.1;76.766129;;
83592;30/06/1993;0000;27;1.251111;3.8;;;;166;5.566667;;50.9;;950.144444;24.5;17.696667;11.953333;79.208333;;
83592;31/07/1993;0000;18;1.415054;6.1;;;;203.1;4.225806;;0.5;;949.576344;26.390323;18.76129;12.658065;74.354839;;
